voice_group_id,name,member_character_ids,gender,age_group,role,personality_traits,speakable_line_count,generation_status,review_reasons,voice_design_prompt
e7981dbbd56cc9ae,包氏,19204,female,elderly,村民,悲伤 | 坚韧,19,ready,,确定人物设定：老年女性角色，声线必须保持这一年龄与性别呈现。一位老年女性村民，声音低沉，语速缓慢，音色苍老沙哑，咬字清晰但略带含糊，语气悲伤哀愁，带有哭腔。
add5dd6fbf02ea1e,吴大有,11909,male,young_adult,unknown,,19,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。由于信息不足，无法生成具体声音描述。
8f952cf79097f048,吴文华,16204,male,middle_aged,村民,博学 | 健谈 | 感恩,19,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性村民，声音温厚，语速适中，语气平和而健谈，咬字清晰，带有讲解和感恩的意味。
8d50ec7ed5cedc22,张捕快,10249,male,middle_aged,六扇门捕快,火爆 | 耿直 | 急躁,19,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位中年男性捕快，声音粗犷，语速较快，语气直率，常带挑衅和不满，情绪急躁易怒，整体给人火爆耿直的感觉。
9982aeffef078cbe,慕智,19981,male,young_adult,慕家弟子,好学 | 文雅,19,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位性别不明、年龄中等的角色，声音文雅，语速中等，力度适中，咬字清楚，情绪文雅而好学，带有书卷气。
3642dc2e8ae08ddf,圆慧,5512,male,middle_aged,少林僧人,深沉 | 内敛 | 决绝,18,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位中年男性少林僧人，声音低沉浑厚，语速缓慢，咬字清晰有力，情绪内敛而坚定，带有佛门中人的深沉与决绝，说话时仿佛在压抑着某种情感。
97cdb9abcef59dca,杂货-赵氏,10007,female,middle_aged,杂货商,热心 | 感伤 | 体弱,18,ready,,确定人物设定：中年女性角色，声线必须保持这一年龄与性别呈现。一位中年女性杂货商，声音柔和带点沙哑，语速中等，说话温和，偶尔咳嗽，带点感伤和热心。
3fa7e79188265bba,杨婶,10124,female,elderly,村民,慈祥 | 勤劳,18,ready,,确定人物设定：老年女性角色，声线必须保持这一年龄与性别呈现。一位老年女性村民，声音苍老柔和，语速较慢，咬字清晰，语气和蔼，带点唠叨，情绪慈祥温暖。
04fc043e49995541,船老大-雷五爷,11503,male,elderly,船老大,豁达 | 感慨,18,ready,,确定人物设定：老年男性角色，声线必须保持这一年龄与性别呈现。一位老年男性船老大，声音低沉苍老，语速缓慢，语气感慨，带点自嘲和豁达。
87b6be4f20b82911,苗婆婆,19604,female,elderly,村中老妇,慈祥 | 念旧 | 谨慎,18,ready,,确定人物设定：老年女性角色，声线必须保持这一年龄与性别呈现。一位老年女性，声音苍老沙哑，音调较低，语速缓慢，能量较低，咬字清晰但略带含糊，情绪感怀而迟疑，带有长者的沧桑与慈祥。
ff8b54837ba00131,草寇刀手,45331,male,adult,山贼,胆小 | 畏缩,18,ready,,确定人物设定：成年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性山贼，声音低沉但语气畏缩，语速缓慢，常结巴，咬字含糊，充满恐惧和讨好。
099746744b357429,镇三山-刘信,12002,male,middle_aged,武馆馆主,豪爽 | 直率 | 急躁,18,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位中年男性武馆馆主，声音浑厚低沉，语速较快，说话豪迈直率，用词粗犷，充满力量感，透露出武者的豪爽和急躁。
affb4597a0106c9e,龚老,16008,male,elderly,unknown,年老,18,ready,,确定人物设定：老年男性角色，声线必须保持这一年龄与性别呈现。一位老年人，声音苍老，语速缓慢，语气中带着感叹和岁月的沧桑，可能伴有咳嗽。
1b66452303c790c1,孙大胆,10104,male,middle_aged,村民,谨慎 | 朴实 | 易满足,17,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位中年男性村民，声音朴实，语速中等，语气平实，带点感叹，透出谨慎和朴实，有乡村的质朴感。
2568b5b6b5d3b481,智文,5507,male,child,少林寺小弟子,纯真 | 贪吃 | 机灵,17,ready,,确定人物设定：儿童男性角色，声线必须保持这一年龄与性别呈现。一位年幼的少林小弟子，声音清脆稚嫩，语速较快，语气活泼天真，用词稚气，带有孩童的纯真与调皮，体现其贪吃的性格。
b0e9c723332e1395,楚材,11901,male,elderly,郎中,老成 | 谨慎,17,ready,,确定人物设定：老年男性角色，声线必须保持这一年龄与性别呈现。一位老年男性，声音苍老，音调偏低，语速慢，语气沉稳，带医者的谨慎和口吻。
d5d8cb5595f3492d,海商-赵伦,17032,male,elderly,商人,世故 | 圆滑 | 焦虑,17,ready,,确定人物设定：老年男性角色，声线必须保持这一年龄与性别呈现。一位老年男性商人，声音略带沙哑，语速适中，措辞客气，咬字清晰，带有商人的圆滑与世故，情绪中透出焦虑。
4deb4ec58f1fbc9d,白发女子,19725,female,young_adult,unknown,冷漠 | 寡言 | 果断,17,ready,,确定人物设定：青年女性角色，声线必须保持这一年龄与性别呈现。成年女性，声音清冷低沉，语速缓慢，能量低，咬字清晰利落，情绪冷漠疏离，带有杀伐果断的江湖气息。
ee7efb325e730a09,翻江蜃,45368,male,adult,水贼头目,狡猾 | 圆滑 | 自负,17,ready,,确定人物设定：成年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性水贼头目，声音中等，语速适中，咬字清晰，语气油滑，善于见风使舵，但暗藏锋芒。
6a2bd374ba1dd7d0,五仙教弟子,8503 | 19728 | 19753,female,young_adult,disciple,谨慎 | 敬畏,16,ready,,确定人物设定：青年女性角色，声线必须保持这一年龄与性别呈现。一位五仙教弟子，性别不明，声音中等，语速中等，语气谨慎严肃，咬字清晰，带有对教规的敬畏。
425dba7bb402118d,倚春院龟公,11911,male,middle_aged,unknown,,16,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。由于信息不足，无法生成具体声音描述。
9d049ff84cf89798,天龙帮逃兵,19401,male,adult,逃兵,胆小 | 谄媚 | 求生欲强,16,ready,,确定人物设定：成年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性逃兵，声音略带沙哑，音调中等，语速较快，语气慌张谄媚，咬字清晰但急促，情绪底色是恐惧与求生欲。
11e3bd5cc854eb0f,安员外,12013,male,middle_aged,商人,精明 | 市侩,16,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性商人，声音圆滑，语速中等，咬字清晰，情绪精明，带有市侩的算计感。
c02282ead9fd8a5a,李大虎,19209,male,adult,村民,病弱 | 悲伤,16,ready,,确定人物设定：成年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性村民，声音低沉，语速缓慢，音色沙哑虚弱，咬字含糊，语气悲伤无奈，带有咳嗽声。
bf798f3725cef0ad,莫离,5058,male,young_adult,武当弟子,有礼 | 内敛 | 受伤,16,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位年轻男性，约二十岁左右，声音清朗而虚弱，音调中等，语速较慢，说话有礼但无力，情绪虚弱而感伤，符合武当弟子的身份。
d0c0cbeea9992780,马飞,13205,male,teen,江南侠客,机敏 | 爱凑热闹 | 重义气,16,ready,,确定人物设定：少年男性角色，声线必须保持这一年龄与性别呈现。一位江南侠客，性别不明，年龄感年轻，声音清朗，语速快，力度中等，咬字清晰，情绪底色活泼热情，带点调侃，有江湖少年的机敏。
1d1b5aee76b7dbfb,骆娴,19304,female,young_adult,寡妇,哀伤 | 谨慎 | 无奈,16,ready,,确定人物设定：青年女性角色，声线必须保持这一年龄与性别呈现。一位成年女性，声音柔和略带沙哑，音调中等，语速缓慢，语气低沉，带着哀伤和无奈，咬字清晰但显得沉重，情绪底色是丧夫后的悲痛与谨慎。
578a1a6f7f61d225,魏存续,17037,male,elderly,武师,沉稳 | 重义 | 感慨,16,ready,,确定人物设定：老年男性角色，声线必须保持这一年龄与性别呈现。一位老年男性武师，声音浑厚，语速适中，措辞文雅，咬字清晰稳重，带有武师的风范与感慨。
e76343494c557a7a,五仙教弟子,8502 | 19752,male,young_adult,disciple,八卦 | 消息灵通,15,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位五仙教弟子，性别不明，声音中等，语速中等，语气平淡，咬字清晰，带有陈述事实的平静感。
156981daf6740f33,千陵渡村长,12107,male,elderly,村长,和蔼 | 慈祥,15,ready,,确定人物设定：老年男性角色，声线必须保持这一年龄与性别呈现。一位老年男性村长，声音低沉苍老，语速缓慢，力度较轻，咬字清晰，情绪底色平和慈祥，符合长者身份。
c15b3bae44ca2159,小女孩,19207,female,child,unknown,天真 | 依赖 | 胆怯,15,ready,,确定人物设定：儿童女性角色，声线必须保持这一年龄与性别呈现。一位年幼的女孩，声音清脆稚嫩，音调偏高，语速中等，咬字清晰但带有童音，情绪天真好奇，偶尔流露胆怯和依赖，适合表现孩童的纯真与无助。
4c761c0f39b27a24,山贼头目-杰慑,10111,male,adult,山贼头目,狡猾 | 欺软怕硬 | 暴躁,15,ready,,确定人物设定：成年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性山贼头目，声音中等音高，音色粗犷，语速中等，力度中等，咬字清晰，情绪底色多变，时而嚣张，时而求饶。
353487f71c656265,恶犬-萧铎,10808,male,adult,恶犬头目,好色 | 嚣张 | 残忍,15,ready,,确定人物设定：成年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性恶犬头目，声音中等音高，音色粗犷带痞气，语速中等，力度中等，咬字清晰，情绪底色轻佻，带调戏和威胁。
2cdaadcee700f758,李寡妇,10002,female,middle_aged,村民,泼辣 | 直率 | 渴望依靠,15,ready,,确定人物设定：中年女性角色，声线必须保持这一年龄与性别呈现。一位中年女性村民，声音清亮，语速偏快，说话直爽泼辣，带点市井的娇嗔和感叹，情绪起伏明显，有生活气息。
0f58ccaae896d5f5,海寇,17041 | 17040 | 19856 | 45990,male,young_adult,海寇,狡猾 | 谨慎 | 粗鲁,15,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性海寇，声音低沉粗犷，语速中等，语气时而轻蔑时而警惕，咬字清晰，带有江湖人的油滑与狠辣。
b0a39fa17b6c5f3f,王霸天,17015,male,middle_aged,unknown,霸道 | 自信,15,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位声音粗犷、语气嚣张的武林人士，说话时中气十足，带有威胁和自信，语速中等，咬字清晰有力。
14f3fec8cb9dda1a,阴阳司死士,45926,male,young_adult,阴阳司死士,慌乱 | 焦虑,15,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位阴阳司死士，声音中性偏尖，语速较快，能量较高，咬字清晰但急促，情绪底色是慌乱和焦虑，带有下属的紧张和服从。
579c2072cef7ab41,鱼贩子,11301,male,middle_aged,鱼贩,精明 | 热情 | 健谈,15,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位市井鱼贩，声音明亮，语速较快，语气热情而精明，带有商贩的圆滑和健谈感。
23e877561c8dd723,名剑山庄-吕轻祈,10029,male,young_adult,名剑山庄外门弟子,自信 | 好奇,14,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位名剑山庄外门弟子，性别年龄未知，声音中等音高，语速适中，力度中等，音色普通，咬字清晰，情绪底色轻松自信，带有江湖新人的朝气。
00bcb16ad5e4472a,小蝶,10352,female,young_adult,津鲤村少女,温柔 | 痴情 | 羞涩,14,ready,,确定人物设定：青年女性角色，声线必须保持这一年龄与性别呈现。一位年轻少女，声音清脆甜美，音调较高，语速较慢，力度轻柔，咬字清晰柔和，情绪温婉羞涩，带恳求语气。
ca2b867edb0212de,山贼,10308,male,middle_aged,山贼,凶悍 | 贪婪 | 欺软怕硬,14,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性山贼，声音低沉粗犷，语速中等，语气凶狠，时而嚣张，时而求饶，整体呈现绿林强盗的形象。
